#Genome,TE,Weight_count,Weight_length
Ancylostoma_ceylanicum,hAT-hobo,358,108679
Anopheles_darlingi,5S-Core-RTE,1,156
Anopheles_darlingi,Academ,8,991
Anopheles_darlingi,Academ-1,10,1696
Anopheles_darlingi,Bhikhari,7,800
Anopheles_darlingi,CMC-Chapaev,7,1219
Anopheles_darlingi,CMC-EnSpm,68,11205
Anopheles_darlingi,CMC-Transib,3,427
Anopheles_darlingi,CR1,174,30367
Anopheles_darlingi,CR1-Zenon,1,338
Anopheles_darlingi,CRE,1,119
Anopheles_darlingi,CRE-Ambal,1,148
Anopheles_darlingi,Caulimovirus,5,620
Anopheles_darlingi,Copia,427,94366
Anopheles_darlingi,Crypton-A,1,215
Anopheles_darlingi,Crypton-C,7,1101
Anopheles_darlingi,Crypton-H,7,807
Anopheles_darlingi,Crypton-S,19,4150
Anopheles_darlingi,Crypton-V,4,531
Anopheles_darlingi,DIRS,29,6011
Anopheles_darlingi,DNA,104,29833
Anopheles_darlingi,ERV1,94,30261
Anopheles_darlingi,ERV4,9,1247
Anopheles_darlingi,ERVK,26,5514
Anopheles_darlingi,ERVL,17,3425
Anopheles_darlingi,Ginger,12,1488
Anopheles_darlingi,Gypsy,1054,314674
Anopheles_darlingi,Helitron,315,89568
Anopheles_darlingi,I,23,5307
Anopheles_darlingi,I-Jockey,49,9706
Anopheles_darlingi,Jockey,493,94970
Anopheles_darlingi,Kolobok-H,2,204
Anopheles_darlingi,Kolobok-Hydra,14,6467
Anopheles_darlingi,Kolobok-T2,5,770
Anopheles_darlingi,L1,193,42580
Anopheles_darlingi,L1-DRE,1,208
Anopheles_darlingi,L1-Tx1,98,26572
Anopheles_darlingi,L2,105,23870
Anopheles_darlingi,LINE,5,640
Anopheles_darlingi,LOA,1,111
Anopheles_darlingi,LTR,20,3581
Anopheles_darlingi,MIR,1,145
Anopheles_darlingi,MULE-MuDR,115,27869
Anopheles_darlingi,Maverick,65,11786
Anopheles_darlingi,Merlin,7,1097
Anopheles_darlingi,MuLE-F,1,100
Anopheles_darlingi,Ngaro,22,5462
Anopheles_darlingi,P,932,266441
Anopheles_darlingi,PIF-HarbS,8,1144
Anopheles_darlingi,PIF-Harbinger,42,9983
Anopheles_darlingi,PIF-ISL2EU,5,882
Anopheles_darlingi,PIF-Spy,5,574
Anopheles_darlingi,Pao,200,48738
Anopheles_darlingi,Penelope,49,7808
Anopheles_darlingi,PiggyBac,35,8790
Anopheles_darlingi,R1,302,69578
Anopheles_darlingi,R2-Hero,1,101
Anopheles_darlingi,R2-NeSL,12,1547
Anopheles_darlingi,RTE,21,5609
Anopheles_darlingi,RTE-BovB,427,85185
Anopheles_darlingi,RTE-ORTE,1,107
Anopheles_darlingi,RTE-RTE,11,1252
Anopheles_darlingi,RTE-X,49,10300
Anopheles_darlingi,Rex-Babar,2,237
Anopheles_darlingi,SINE,1,101
Anopheles_darlingi,Sola,1,102
Anopheles_darlingi,Sola-1,52,7009
Anopheles_darlingi,Sola-2,82,20661
Anopheles_darlingi,Sola-3,1,115
Anopheles_darlingi,Tad1,2,240
Anopheles_darlingi,TcMar-Fot1,35,7680
Anopheles_darlingi,TcMar-ISRm11,5,579
Anopheles_darlingi,TcMar-Mariner,924,279023
Anopheles_darlingi,TcMar-Pogo,1,116
Anopheles_darlingi,TcMar-Stowaway,1,142
Anopheles_darlingi,TcMar-Tc1,778,197699
Anopheles_darlingi,TcMar-Tc2,14,8130
Anopheles_darlingi,TcMar-Tc4,44,5739
Anopheles_darlingi,TcMar-Tigger,6,948
Anopheles_darlingi,Zisupton,27,6059
Anopheles_darlingi,hAT,32,8238
Anopheles_darlingi,hAT-Ac,79,14576
Anopheles_darlingi,hAT-Blackjack,35,4951
Anopheles_darlingi,hAT-Charlie,31,7580
Anopheles_darlingi,hAT-Pegasus,3,342
Anopheles_darlingi,hAT-Tag1,11,3194
Anopheles_darlingi,hAT-Tip100,14,2381
Anopheles_darlingi,hAT-hAT19,2,227
Anopheles_darlingi,hAT-hAT5,2,298
Anopheles_darlingi,hAT-hATm,16,2596
Anopheles_darlingi,hAT-hATw,3,425
Anopheles_darlingi,hAT-hATx,33,9314
Anopheles_darlingi,hAT-hobo,2,644
Anopheles_gambiae,5S-Deu,1,102
Anopheles_gambiae,Academ,4,732
Anopheles_gambiae,Academ-1,9,1485
Anopheles_gambiae,Bhikhari,12,1460
Anopheles_gambiae,CMC-Chapaev,363,111727
Anopheles_gambiae,CMC-Chapaev-3,1,109
Anopheles_gambiae,CMC-EnSpm,1131,448974
Anopheles_gambiae,CMC-Transib,590,313998
Anopheles_gambiae,CR1,6777,3729422
Anopheles_gambiae,CR1-Zenon,1,328
Anopheles_gambiae,CRE-Ambal,2,319
Anopheles_gambiae,CRE-II,4,505
Anopheles_gambiae,Caulimovirus,783,164309
Anopheles_gambiae,Copia,3131,1280089
Anopheles_gambiae,Crypton-A,3,438
Anopheles_gambiae,Crypton-C,10,1518
Anopheles_gambiae,Crypton-H,10,1288
Anopheles_gambiae,Crypton-S,13,2552
Anopheles_gambiae,Crypton-V,2,217
Anopheles_gambiae,DIRS,65,27190
Anopheles_gambiae,DNA,1500,357502
Anopheles_gambiae,Deceiver,1,128
Anopheles_gambiae,Dong-R4,142,44480
Anopheles_gambiae,ERV1,410,141510
Anopheles_gambiae,ERV4,5,808
Anopheles_gambiae,ERVK,284,109897
Anopheles_gambiae,ERVL,23,8776
Anopheles_gambiae,Ginger,18,3930
Anopheles_gambiae,Gypsy,8576,4811061
Anopheles_gambiae,Gypsy-Cigr,6,974
Anopheles_gambiae,Helitron,3006,991375
Anopheles_gambiae,I,1327,586987
Anopheles_gambiae,I-Jockey,89,18912
Anopheles_gambiae,Jockey,1475,769905
Anopheles_gambiae,Kolobok-E,2,322
Anopheles_gambiae,Kolobok-Hydra,21,14558
Anopheles_gambiae,Kolobok-T2,23,4341
Anopheles_gambiae,L1,4137,1483771
Anopheles_gambiae,L1-DRE,1,210
Anopheles_gambiae,L1-Tx1,586,305559
Anopheles_gambiae,L2,932,377542
Anopheles_gambiae,LINE,25,3272
Anopheles_gambiae,LTR,136,27749
Anopheles_gambiae,MULE-MuDR,676,249414
Anopheles_gambiae,MULE-NOF,38,6898
Anopheles_gambiae,Maverick,1792,364155
Anopheles_gambiae,Merlin,109,57922
Anopheles_gambiae,MuLE-MuDR,1,101
Anopheles_gambiae,MuLE-NOF,1,101
Anopheles_gambiae,Ngaro,21,6281
Anopheles_gambiae,P,3932,1145917
Anopheles_gambiae,P-Fungi,1,107
Anopheles_gambiae,PIF-HarbS,9,1274
Anopheles_gambiae,PIF-Harbinger,2609,690923
Anopheles_gambiae,PIF-ISL2EU,7,878
Anopheles_gambiae,PIF-Spy,7,901
Anopheles_gambiae,Pao,5423,3423597
Anopheles_gambiae,Penelope,735,209035
Anopheles_gambiae,PiggyBac,1114,284561
Anopheles_gambiae,PiggyBac-X,129,35979
Anopheles_gambiae,Proto1,1,100
Anopheles_gambiae,Proto2,1,103
Anopheles_gambiae,R1,1183,637846
Anopheles_gambiae,R1-LOA,1,109
Anopheles_gambiae,R2,4,567
Anopheles_gambiae,R2-Hero,1,115
Anopheles_gambiae,R2-NeSL,8,996
Anopheles_gambiae,RTE,703,281659
Anopheles_gambiae,RTE-BovB,5331,2274102
Anopheles_gambiae,RTE-ORTE,2,207
Anopheles_gambiae,RTE-RTE,75,55606
Anopheles_gambiae,RTE-X,74,35520
Anopheles_gambiae,Rex-Babar,3,460
Anopheles_gambiae,SINE,7864,1653139
Anopheles_gambiae,Sola-1,7,1787
Anopheles_gambiae,Sola-2,79,17629
Anopheles_gambiae,Tad1,3,357
Anopheles_gambiae,TcMar,282,56098
Anopheles_gambiae,TcMar-Fot1,115,17888
Anopheles_gambiae,TcMar-ISRm11,2462,536824
Anopheles_gambiae,TcMar-Mariner,1188,423500
Anopheles_gambiae,TcMar-Pogo,4,1335
Anopheles_gambiae,TcMar-Tc1,4378,1625900
Anopheles_gambiae,TcMar-Tc2,250,62688
Anopheles_gambiae,TcMar-Tc4,57,14119
Anopheles_gambiae,TcMar-Tigger,2394,609404
Anopheles_gambiae,Zator,54,10854
Anopheles_gambiae,Zisupton,93,19513
Anopheles_gambiae,hAT,113,34907
Anopheles_gambiae,hAT-Ac,2998,661250
Anopheles_gambiae,hAT-Blackjack,118,17951
Anopheles_gambiae,hAT-Charlie,1712,468278
Anopheles_gambiae,hAT-Pegasus,77,22425
Anopheles_gambiae,hAT-Tag1,162,37626
Anopheles_gambiae,hAT-Tip100,723,168144
Anopheles_gambiae,hAT-hAT19,1,103
Anopheles_gambiae,hAT-hAT5,39,11817
Anopheles_gambiae,hAT-hATm,71,39530
Anopheles_gambiae,hAT-hATw,3,616
Anopheles_gambiae,hAT-hATx,2,238
Anopheles_gambiae,hAT-hobo,4,466
Apis_mellifera,5S-Core-RTE,1,129
Apis_mellifera,5S-Deu,1,121
Apis_mellifera,Academ,11,2014
Apis_mellifera,Academ-1,22,3918
Apis_mellifera,Bhikhari,6,692
Apis_mellifera,CMC-Chapaev,9,1398
Apis_mellifera,CMC-Chapaev-3,134,32736
Apis_mellifera,CMC-EnSpm,576,156908
Apis_mellifera,CMC-Mirage,1,101
Apis_mellifera,CMC-Transib,145,29287
Apis_mellifera,CR1,152,32673
Apis_mellifera,CR1-Zenon,3,395
Apis_mellifera,CRE,10,1996
Apis_mellifera,CRE-Ambal,1,131
Apis_mellifera,CRE-II,10,1382
Apis_mellifera,Caulimovirus,16,2006
Apis_mellifera,Copia,2094,639831
Apis_mellifera,Crypton,4,650
Apis_mellifera,Crypton-A,136,24548
Apis_mellifera,Crypton-C,1,146
Apis_mellifera,Crypton-H,45,6373
Apis_mellifera,Crypton-S,8,1960
Apis_mellifera,Crypton-V,11,2524
Apis_mellifera,DIRS,253,54783
Apis_mellifera,DNA,388,132735
Apis_mellifera,Dong-R4,1,118
Apis_mellifera,ERV-Foamy,1,109
Apis_mellifera,ERV1,349,83853
Apis_mellifera,ERV4,4,696
Apis_mellifera,ERVK,35,7839
Apis_mellifera,ERVL,31,6044
Apis_mellifera,Ginger,9,1249
Apis_mellifera,Gypsy,3132,646556
Apis_mellifera,Gypsy-Cigr,12,2650
Apis_mellifera,Helitron,2840,651967
Apis_mellifera,I,27,3933
Apis_mellifera,I-Jockey,23,5905
Apis_mellifera,I-Nimb,3,993
Apis_mellifera,Jockey,62,10981
Apis_mellifera,Kolobok,5,767
Apis_mellifera,Kolobok-E,1,109
Apis_mellifera,Kolobok-H,1,146
Apis_mellifera,Kolobok-Hydra,161,36825
Apis_mellifera,Kolobok-T2,37,6057
Apis_mellifera,L1,917,204202
Apis_mellifera,L1-DRE,1,150
Apis_mellifera,L1-Tx1,192,65516
Apis_mellifera,L2,136,31974
Apis_mellifera,LINE,1,208
Apis_mellifera,LTR,11,1277
Apis_mellifera,MULE,1,114
Apis_mellifera,MULE-F,1,239
Apis_mellifera,MULE-MuDR,235,48604
Apis_mellifera,MULE-NOF,3,466
Apis_mellifera,Maverick,531,92247
Apis_mellifera,Merlin,35,5315
Apis_mellifera,Ngaro,18,16787
Apis_mellifera,P,33,5682
Apis_mellifera,PIF-HarbS,13,1753
Apis_mellifera,PIF-Harbinger,62,10757
Apis_mellifera,PIF-ISL2EU,5,634
Apis_mellifera,Pao,865,384399
Apis_mellifera,Penelope,154,38152
Apis_mellifera,PiggyBac,1087,316750
Apis_mellifera,PiggyBac-A,1,106
Apis_mellifera,Proto1,146,20379
Apis_mellifera,Proto2,1,111
Apis_mellifera,R1,265,79478
Apis_mellifera,R1-LOA,1,101
Apis_mellifera,R2,136,22856
Apis_mellifera,R2-Hero,3,363
Apis_mellifera,R2-NeSL,3,590
Apis_mellifera,RTE-BovB,44,6806
Apis_mellifera,RTE-ORTE,17,2190
Apis_mellifera,RTE-RTE,7,877
Apis_mellifera,RTE-X,25,4875
Apis_mellifera,Rex-Babar,2,281
Apis_mellifera,Sola-1,7,2525
Apis_mellifera,Sola-2,35,8191
Apis_mellifera,Sola-3,226,85754
Apis_mellifera,Tad1,6,632
Apis_mellifera,TcMar,4,454
Apis_mellifera,TcMar-Fot1,7,1272
Apis_mellifera,TcMar-Gizmo,1,100
Apis_mellifera,TcMar-ISRm11,7,845
Apis_mellifera,TcMar-Mariner,1846,661268
Apis_mellifera,TcMar-Pogo,4,3991
Apis_mellifera,TcMar-Sagan,1,102
Apis_mellifera,TcMar-Stowaway,11,1512
Apis_mellifera,TcMar-Tc1,1130,326328
Apis_mellifera,TcMar-Tc2,29,8958
Apis_mellifera,TcMar-Tc4,90,13620
Apis_mellifera,TcMar-Tigger,36,7654
Apis_mellifera,Zator,3,377
Apis_mellifera,Zisupton,17,2567
Apis_mellifera,hAT,36,5645
Apis_mellifera,hAT-Ac,208,35232
Apis_mellifera,hAT-Blackjack,17,2903
Apis_mellifera,hAT-Charlie,42,6799
Apis_mellifera,hAT-Pegasus,1,128
Apis_mellifera,hAT-Tag1,43,6918
Apis_mellifera,hAT-Tip100,432,51811
Apis_mellifera,hAT-hAT19,22,3907
Apis_mellifera,hAT-hAT5,5,854
Apis_mellifera,hAT-hATm,166,25266
Apis_mellifera,hAT-hATw,3,761
Apis_mellifera,hAT-hATx,46,6877
Apis_mellifera,hAT-hobo,19,4306
Atta_cephalotes,Academ,40,15543
Atta_cephalotes,Academ-1,170,34724
Atta_cephalotes,B4,1,305
Atta_cephalotes,Bhikhari,6,626
Atta_cephalotes,CMC-Chapaev,342,80900
Atta_cephalotes,CMC-Chapaev-3,305,89244
Atta_cephalotes,CMC-EnSpm,3558,674767
Atta_cephalotes,CMC-Transib,566,291263
Atta_cephalotes,CR1,2897,652769
Atta_cephalotes,CRE,22,3652
Atta_cephalotes,CRE-II,27,3807
Atta_cephalotes,Caulimovirus,550,131398
Atta_cephalotes,Copia,4585,1057473
Atta_cephalotes,Crypton,388,62111
Atta_cephalotes,Crypton-A,6,816
Atta_cephalotes,Crypton-C,1,157
Atta_cephalotes,Crypton-H,87,36945
Atta_cephalotes,Crypton-I,2,209
Atta_cephalotes,Crypton-S,63,12282
Atta_cephalotes,Crypton-V,163,49573
Atta_cephalotes,DIRS,805,293887
Atta_cephalotes,DNA,7401,1768999
Atta_cephalotes,Dada,108,25289
Atta_cephalotes,Dong-R4,1,113
Atta_cephalotes,ERV1,1856,380781
Atta_cephalotes,ERV4,82,14130
Atta_cephalotes,ERVK,164,62185
Atta_cephalotes,ERVL,19,4055
Atta_cephalotes,Ginger,514,108681
Atta_cephalotes,Gypsy,14402,4362297
Atta_cephalotes,Gypsy-Cigr,283,160800
Atta_cephalotes,Helitron,5037,1530221
Atta_cephalotes,I,1127,419706
Atta_cephalotes,I-Jockey,529,156451
Atta_cephalotes,I-Nimb,1,135
Atta_cephalotes,IS3EU,130,20702
Atta_cephalotes,Jockey,199,65790
Atta_cephalotes,Kolobok-E,23,4775
Atta_cephalotes,Kolobok-H,61,14750
Atta_cephalotes,Kolobok-Hydra,745,225592
Atta_cephalotes,Kolobok-T2,3413,603728
Atta_cephalotes,L1,2372,741634
Atta_cephalotes,L1-Tx1,1755,620796
Atta_cephalotes,L2,2653,1035647
Atta_cephalotes,LINE,16,5492
Atta_cephalotes,LOA,48,37082
Atta_cephalotes,LTR,42,29100
Atta_cephalotes,MULE-F,1,163
Atta_cephalotes,MULE-MuDR,2068,532304
Atta_cephalotes,MULE-NOF,1089,207635
Atta_cephalotes,Maverick,8364,3942324
Atta_cephalotes,Merlin,1050,211456
Atta_cephalotes,MuLE-MuDR,2,212
Atta_cephalotes,MuLE-NOF,45,20407
Atta_cephalotes,Ngaro,13,5167
Atta_cephalotes,P,1832,450404
Atta_cephalotes,PIF-HarbS,2,218
Atta_cephalotes,PIF-Harbinger,1327,372289
Atta_cephalotes,PIF-ISL2EU,274,97002
Atta_cephalotes,PIF-Spy,524,124030
Atta_cephalotes,Pao,2018,1134640
Atta_cephalotes,Penelope,7228,3047508
Atta_cephalotes,PiggyBac,751,213073
Atta_cephalotes,PiggyBac-X,35,7488
Atta_cephalotes,Proto2,137,26187
Atta_cephalotes,R1,630,245660
Atta_cephalotes,R1-LOA,121,44025
Atta_cephalotes,R2,100,17675
Atta_cephalotes,R2-Hero,3,382
Atta_cephalotes,R2-NeSL,12,2766
Atta_cephalotes,RTE-BovB,311,91166
Atta_cephalotes,RTE-RTE,98,31632
Atta_cephalotes,RTE-X,912,497188
Atta_cephalotes,Retroposon,12,1629
Atta_cephalotes,Rex-Babar,1,139
Atta_cephalotes,Sola,82,33833
Atta_cephalotes,Sola-1,391,76424
Atta_cephalotes,Sola-2,190,49194
Atta_cephalotes,Sola-3,171,74193
Atta_cephalotes,Tad1,274,69256
Atta_cephalotes,TcMar,2107,436016
Atta_cephalotes,TcMar-Cweed,83,18659
Atta_cephalotes,TcMar-Fot1,291,107332
Atta_cephalotes,TcMar-ISRm11,406,95284
Atta_cephalotes,TcMar-Mariner,10797,7549587
Atta_cephalotes,TcMar-Mogwai,3,342
Atta_cephalotes,TcMar-Pogo,1,150
Atta_cephalotes,TcMar-Stowaway,242,69900
Atta_cephalotes,TcMar-Tc1,9554,3057971
Atta_cephalotes,TcMar-Tc2,90,25358
Atta_cephalotes,TcMar-Tc4,1946,589641
Atta_cephalotes,TcMar-Tigger,382,89159
Atta_cephalotes,TcMar-m44,37,4563
Atta_cephalotes,Zator,225,78703
Atta_cephalotes,Zisupton,57,37357
Atta_cephalotes,hAT,145,29532
Atta_cephalotes,hAT-Ac,1858,427754
Atta_cephalotes,hAT-Blackjack,1559,252720
Atta_cephalotes,hAT-Charlie,1307,292033
Atta_cephalotes,hAT-Pegasus,2,238
Atta_cephalotes,hAT-Tag1,774,146907
Atta_cephalotes,hAT-Tip100,1788,521975
Atta_cephalotes,hAT-Tol2,105,15143
Atta_cephalotes,hAT-hAT19,320,77809
Atta_cephalotes,hAT-hAT5,308,69682
Atta_cephalotes,hAT-hATm,844,217397
Atta_cephalotes,hAT-hATw,2,571
Atta_cephalotes,hAT-hATx,223,73807
Atta_cephalotes,hAT-hobo,316,73932
Belgica_antarctica,Academ,13,1954
Belgica_antarctica,Academ-1,9,1338
Belgica_antarctica,Bhikhari,7,1026
Belgica_antarctica,CMC-Chapaev,4,1166
Belgica_antarctica,CMC-EnSpm,43,9123
Belgica_antarctica,CMC-Transib,7,1247
Belgica_antarctica,CR1,179,54883
Belgica_antarctica,CR1-Zenon,4,654
Belgica_antarctica,CRE-Ambal,1,151
Belgica_antarctica,Caulimovirus,6,926
Belgica_antarctica,Copia,810,260297
Belgica_antarctica,Crypton,1,141
Belgica_antarctica,Crypton-A,1,103
Belgica_antarctica,Crypton-C,2,330
Belgica_antarctica,Crypton-F,1,117
Belgica_antarctica,Crypton-S,12,2315
Belgica_antarctica,Crypton-V,3,352
Belgica_antarctica,DIRS,18,4227
Belgica_antarctica,DNA,78,16566
Belgica_antarctica,Dada,1,125
Belgica_antarctica,ERV1,348,79510
Belgica_antarctica,ERV4,3,458
Belgica_antarctica,ERVK,252,60340
Belgica_antarctica,ERVL,5,970
Belgica_antarctica,Ginger,11,1381
Belgica_antarctica,Gypsy,1089,312859
Belgica_antarctica,Helitron,135,31359
Belgica_antarctica,I,12,1915
Belgica_antarctica,I-Jockey,48,10736
Belgica_antarctica,I-Nimb,1,206
Belgica_antarctica,Jockey,139,54826
Belgica_antarctica,Kolobok-E,3,510
Belgica_antarctica,Kolobok-Hydra,13,1972
Belgica_antarctica,Kolobok-T2,4,660
Belgica_antarctica,L1,116,24790
Belgica_antarctica,L1-DRE,1,263
Belgica_antarctica,L1-Tx1,69,13500
Belgica_antarctica,L2,337,99604
Belgica_antarctica,LINE,40,7783
Belgica_antarctica,LOA,200,81090
Belgica_antarctica,LTR,2,247
Belgica_antarctica,MULE-MuDR,110,23971
Belgica_antarctica,Maverick,136,37045
Belgica_antarctica,Merlin,9,1468
Belgica_antarctica,Ngaro,12,5063
Belgica_antarctica,P,34,6963
Belgica_antarctica,PIF-HarbS,8,1319
Belgica_antarctica,PIF-Harbinger,37,7249
Belgica_antarctica,PIF-ISL2EU,4,521
Belgica_antarctica,PIF-Spy,41,5398
Belgica_antarctica,Pao,395,109906
Belgica_antarctica,Penelope,59,9256
Belgica_antarctica,PiggyBac,41,8005
Belgica_antarctica,Proto1,2,258
Belgica_antarctica,R1,59,16515
Belgica_antarctica,R2,1,220
Belgica_antarctica,R2-NeSL,1,706
Belgica_antarctica,RTE-BovB,10,2381
Belgica_antarctica,RTE-RTE,155,45574
Belgica_antarctica,RTE-X,22,4478
Belgica_antarctica,Rex-Babar,106,13355
Belgica_antarctica,Sola,1,104
Belgica_antarctica,Sola-1,5,1249
Belgica_antarctica,Sola-2,12,2432
Belgica_antarctica,Sola-3,1,126
Belgica_antarctica,Tad1,76,24150
Belgica_antarctica,TcMar,1,110
Belgica_antarctica,TcMar-Fot1,51,18501
Belgica_antarctica,TcMar-ISRm11,3,340
Belgica_antarctica,TcMar-Mariner,7,2335
Belgica_antarctica,TcMar-Pogo,1,101
Belgica_antarctica,TcMar-Tc1,443,122734
Belgica_antarctica,TcMar-Tc2,17,8378
Belgica_antarctica,TcMar-Tigger,2,462
Belgica_antarctica,TcMar-m44,1,101
Belgica_antarctica,Zisupton,12,3239
Belgica_antarctica,hAT,33,6230
Belgica_antarctica,hAT-Ac,180,35233
Belgica_antarctica,hAT-Blackjack,7,1325
Belgica_antarctica,hAT-Charlie,50,8507
Belgica_antarctica,hAT-Restless,32,9183
Belgica_antarctica,hAT-Tag1,38,6959
Belgica_antarctica,hAT-Tip100,84,25263
Belgica_antarctica,hAT-hAT5,1,175
Belgica_antarctica,hAT-hATm,66,25504
Belgica_antarctica,hAT-hATw,6,1090
Belgica_antarctica,hAT-hATx,30,9239
Belgica_antarctica,hAT-hobo,2,553
Bombus_impatiens,5S-Core-RTE,1,141
Bombus_impatiens,Academ,12,2009
Bombus_impatiens,Academ-1,364,74431
Bombus_impatiens,Bhikhari,4,496
Bombus_impatiens,CMC-Chapaev,35,20146
Bombus_impatiens,CMC-Chapaev-3,102,36219
Bombus_impatiens,CMC-EnSpm,700,127110
Bombus_impatiens,CMC-Transib,173,37992
Bombus_impatiens,CR1,365,110103
Bombus_impatiens,CR1-Zenon,40,16937
Bombus_impatiens,CRE,7,1068
Bombus_impatiens,CRE-II,5,565
Bombus_impatiens,Caulimovirus,93,27211
Bombus_impatiens,Copia,1837,794322
Bombus_impatiens,Crypton,4,723
Bombus_impatiens,Crypton-A,2,231
Bombus_impatiens,Crypton-C,2,307
Bombus_impatiens,Crypton-H,8,962
Bombus_impatiens,Crypton-S,12,2449
Bombus_impatiens,Crypton-V,80,32478
Bombus_impatiens,DIRS,93,16663
Bombus_impatiens,DNA,1393,283648
Bombus_impatiens,Dada,317,65127
Bombus_impatiens,Dong-R4,4,547
Bombus_impatiens,ERV1,416,96039
Bombus_impatiens,ERV4,4,665
Bombus_impatiens,ERVK,75,48527
Bombus_impatiens,ERVL,13,2768
Bombus_impatiens,Ginger,8,1042
Bombus_impatiens,Gypsy,10356,3041303
Bombus_impatiens,Gypsy-Cigr,8,2730
Bombus_impatiens,Helitron,2353,556259
Bombus_impatiens,I,365,85991
Bombus_impatiens,I-Jockey,18,4460
Bombus_impatiens,I-Nimb,2,606
Bombus_impatiens,IS3EU,1,133
Bombus_impatiens,Jockey,5344,2162116
Bombus_impatiens,Kolobok,178,27470
Bombus_impatiens,Kolobok-E,53,8682
Bombus_impatiens,Kolobok-Hydra,457,142952
Bombus_impatiens,Kolobok-T2,73,14790
Bombus_impatiens,L1,2932,648298
Bombus_impatiens,L1-DRE,1,101
Bombus_impatiens,L1-Tx1,392,79548
Bombus_impatiens,L2,802,191396
Bombus_impatiens,LINE,6,852
Bombus_impatiens,LOA,1,101
Bombus_impatiens,LTR,8,919
Bombus_impatiens,MULE,1,114
Bombus_impatiens,MULE-MuDR,753,198022
Bombus_impatiens,MULE-NOF,1,100
Bombus_impatiens,Maverick,961,280112
Bombus_impatiens,Merlin,459,90494
Bombus_impatiens,Ngaro,14,6535
Bombus_impatiens,P,274,60556
Bombus_impatiens,PIF-HarbS,7,987
Bombus_impatiens,PIF-Harbinger,253,50973
Bombus_impatiens,PIF-ISL2EU,8,1362
Bombus_impatiens,PIF-Spy,53,13243
Bombus_impatiens,Pao,1129,437810
Bombus_impatiens,Penelope,631,137097
Bombus_impatiens,PiggyBac,3648,1168187
Bombus_impatiens,Proto2,1,105
Bombus_impatiens,R1,2911,976112
Bombus_impatiens,R2,410,209245
Bombus_impatiens,R2-Hero,22,8586
Bombus_impatiens,R2-NeSL,33,4220
Bombus_impatiens,RTE-BovB,43,6550
Bombus_impatiens,RTE-ORTE,4,494
Bombus_impatiens,RTE-RTE,5,674
Bombus_impatiens,RTE-X,960,250330
Bombus_impatiens,Rex-Babar,1,101
Bombus_impatiens,Sola,10,1904
Bombus_impatiens,Sola-1,147,43641
Bombus_impatiens,Sola-2,210,57378
Bombus_impatiens,Sola-3,22,3947
Bombus_impatiens,Tad1,4,410
Bombus_impatiens,TcMar,12,1550
Bombus_impatiens,TcMar-Fot1,4,1669
Bombus_impatiens,TcMar-ISRm11,18,2155
Bombus_impatiens,TcMar-Mariner,1481,409337
Bombus_impatiens,TcMar-Pogo,14,1977
Bombus_impatiens,TcMar-Tc1,2958,732538
Bombus_impatiens,TcMar-Tc2,26,5934
Bombus_impatiens,TcMar-Tc4,3255,765783
Bombus_impatiens,TcMar-Tigger,290,73708
Bombus_impatiens,TcMar-m44,1,108
Bombus_impatiens,Zator,2,230
Bombus_impatiens,Zisupton,10,1760
Bombus_impatiens,hAT,1101,244673
Bombus_impatiens,hAT-Ac,1677,289821
Bombus_impatiens,hAT-Blackjack,4,847
Bombus_impatiens,hAT-Charlie,218,46254
Bombus_impatiens,hAT-Tag1,227,69098
Bombus_impatiens,hAT-Tip100,596,110311
Bombus_impatiens,hAT-Tol2,2,234
Bombus_impatiens,hAT-hAT19,155,25240
Bombus_impatiens,hAT-hATm,254,79654
Bombus_impatiens,hAT-hATw,2,640
Bombus_impatiens,hAT-hATx,365,104259
Bombus_impatiens,hAT-hobo,52,25705
Bombyx_mori,5S-Deu,346,50802
Bombyx_mori,Academ,149,55556
Bombyx_mori,Academ-1,4,782
Bombyx_mori,Alu,6,1370
Bombyx_mori,B2,1,110
Bombyx_mori,Bhikhari,6,814
Bombyx_mori,CMC-Chapaev,15,4669
Bombyx_mori,CMC-Chapaev-3,301,111911
Bombyx_mori,CMC-EnSpm,1375,253829
Bombyx_mori,CMC-Transib,252,138930
Bombyx_mori,CR1,4485,1206283
Bombyx_mori,CR1-Zenon,82106,18048266
Bombyx_mori,CRE,813,111335
Bombyx_mori,CRE-II,822,169881
Bombyx_mori,Caulimovirus,19488,4029474
Bombyx_mori,Copia,5034,1112454
Bombyx_mori,Crypton,1,115
Bombyx_mori,Crypton-A,5,669
Bombyx_mori,Crypton-C,1,138
Bombyx_mori,Crypton-H,7,951
Bombyx_mori,Crypton-S,31,5503
Bombyx_mori,Crypton-V,454,195584
Bombyx_mori,Crypton-X,1,113
Bombyx_mori,DIRS,599,200529
Bombyx_mori,DNA,1611,475156
Bombyx_mori,Dong-R4,2276,695629
Bombyx_mori,ERV1,1155,254549
Bombyx_mori,ERV4,3,439
Bombyx_mori,ERVK,58,10598
Bombyx_mori,ERVL,4,717
Bombyx_mori,Ginger,606,181328
Bombyx_mori,Gypsy,19728,5337791
Bombyx_mori,Gypsy-Cigr,52,14222
Bombyx_mori,Helitron,59739,16056908
Bombyx_mori,I,1289,403187
Bombyx_mori,I-Jockey,12587,2706324
Bombyx_mori,I-Nimb,68,21247
Bombyx_mori,ID,1,101
Bombyx_mori,IS3EU,77,14060
