ID,repname_RM,repname_blast,ident,eval,alignmentlength,bitscore,score,rm_repname,mc,x,y,repname_RM4,fc
L1HS_chr2:51854013-51855361,L1HS,L1PA2,97.617,0.0,1343,2298,1244,L1HS,4,1704.8884,-939.59863,L1HS,6
L1HS_chr2:51939019-51939938,L1HS,L1PA1,98.857,0.0,875,1561,845,L1HS,4,1717.14,-942.0194,L1HS,6
L1HS_chr2:53398640-53399666,L1HS,L1PA1,99.708,0.0,1026,1879,1017,L1HS,4,1711.456,-944.93744,L1HS,6
L1HS_chr2:53399665-53400861,L1HS,L1PA1,99.225,0.0,1162,2095,1134,L1HS,4,1712.5316,-941.7124,L1HS,6
L1HS_chr2:56662926-56664865,L1HS,L1PA2,98.499,0.0,1932,3408,1845,L1HS,4,1713.5938,-943.9076,L1HS,6
L1HS_chr2:56682651-56683156,L1HS,L1PA2,99.010,0.0,505,905,490,L1HS,4,1703.2776,-935.40393,L1HS,6
L1HS_chr2:59554689-59556387,L1HS,L1PA2,98.763,0.0,1698,3020,1635,L1HS,4,1714.2328,-940.6405,L1HS,6
L1HS_chr2:61979747-61980833,L1HS,L1PA1,99.441,0.0,1073,1949,1055,L1HS,4,1707.4028,-941.3972,L1HS,6
L1HS_chr2:71411474-71417501,L1HS,L1PA1,99.186,0.0,6017,10837,5868,L1HS,4,1711.0748,-931.6216,L1HS,6
L1HS_chr2:76299402-76300976,L1HS,L1PA1,99.296,0.0,1563,2826,1530,L1HS,4,1711.5112,-933.1345,L1HS,6
L1HS_chr2:76300973-76301777,L1HS,L1PA2,99.497,0.0,795,1447,783,L1HS,4,1718.3746,-937.5955,L1HS,6
L1HS_chr2:81607666-81609205,L1HS,L1PA1,98.954,0.0,1529,2736,1481,L1HS,4,1706.6198,-940.9704,L1HS,6
L1HS_chr2:82839677-82840246,L1HS,L1PA1,98.662,0.0,523,928,502,L1HS,4,1705.1283,-929.6681,L1HS,6
L1HS_chr2:82840240-82841106,L1HS,L1PA1,99.297,0.0,853,1543,835,L1HS,4,1709.906,-944.13745,L1HS,6
L1HS_chr2:86655238-86661268,L1HS,L1PA1,99.236,0.0,6018,10857,5879,L1HS,4,1711.9396,-932.32733,L1HS,6
L1HS_chr2:88729712-88732741,L1HS,L1PA1,99.470,0.0,3018,5483,2969,L1HS,4,1710.5297,-934.04047,L1HS,6
L1HS_chr2:92878627-92879195,L1HS,L1PA1,98.768,0.0,568,1011,547,L1HS,4,1704.643,-934.0256,L1HS,6
L1HS_chr2:93694865-93695485,L1HS,L1PA1,96.217,0.0,608,994,538,L1HS,4,1704.0332,-941.70746,L1HS,6
L1HS_chr2:97220789-97222318,L1HS,L1PA1,98.494,0.0,1527,2693,1458,L1HS,4,1709.4622,-937.7432,L1HS,6
L1M1_chr1:100551611-100553870,L1M1,L1MA3,86.839,0.0,1626,1783,965,L1M1,394,684.41516,1279.6932,L1M1,8
L1M1_chr1:100555134-100558018,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,350.09064,1085.4015,L1M1,8
L1M1_chr1:100695586-100697218,L1M1,L1MA3,88.403,0.0,1647,1951,1056,L1M1,394,676.1416,1268.8113,L1M1,8
L1M1_chr1:102485269-102486828,L1M1,L1MA1,81.554,0.0,1583,1256,680,L1M1,394,307.96347,1037.4608,L1M1,8
L1M1_chr1:102486826-102487799,L1M1,L1MA2,83.990,0.0,837,767,415,L1M1,394,347.4178,1172.0807,L1M1,8
L1M1_chr1:104654199-104654936,L1M1,L1MA1,82.480,3.58e-114,508,403,218,L1M1,394,660.1853,1396.8402,L1M1,8
L1M1_chr1:104654931-104657105,L1M1,L1MA1,86.744,0.0,860,931,504,L1M1,394,335.33414,1152.3433,L1M1,8
L1M1_chr1:104657159-104658054,L1M1,L1MA1,81.710,0.0,842,686,371,L1M1,394,184.32808,1128.9016,L1M1,8
L1M1_chr1:104702186-104704502,L1M1,L1MA3,84.573,0.0,914,883,478,L1M1,394,692.44904,1278.6943,L1M1,8
L1M1_chr1:105026420-105029993,L1M1,L1MA3,80.641,0.0,3058,2259,1223,L1M1,394,355.30322,1169.2115,L1M1,8
L1M1_chr1:105300075-105302341,L1M1,L1MA1,84.888,0.0,1747,1742,943,L1M1,394,334.55402,1150.269,L1M1,8
L1M1_chr1:105805826-105807502,L1M1,L1MA1,82.009,0.0,1384,1138,616,L1M1,394,121.46752,1109.8254,L1M1,8
L1M1_chr1:105807539-105809773,L1M1,L1MA1,83.019,1.79e-131,530,462,250,L1M1,394,286.21243,963.766,L1M1,8
L1M1_chr1:106017827-106020525,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,576.864,1038.6151,L1M1,8
L1M1_chr1:106189519-106191791,L1M1,L1MA1,81.760,0.0,1568,1253,678,L1M1,394,281.5089,1211.8492,L1M1,8
L1M1_chr1:106879179-106881787,L1M1,L1MA2,79.671,0.0,1884,1291,699,L1M1,394,312.86197,1060.9982,L1M1,8
L1M1_chr1:107926374-107929137,L1M1,L1MA2,84.296,0.0,2840,2689,1456,L1M1,394,336.23932,1161.8959,L1M1,8
L1M1_chr1:108305629-108306801,L1M1,L1MA2,90.357,0.0,560,721,390,L1M1,394,347.5434,1152.1617,L1M1,8
L1M1_chr1:108306955-108309011,L1M1,L1MA1,87.776,0.0,1088,1245,674,L1M1,394,344.1983,1160.3936,L1M1,8
L1M1_chr1:108385367-108387423,L1M1,L1MA1,87.776,0.0,1088,1245,674,L1M1,394,350.10675,1155.6578,L1M1,8
L1M1_chr1:108387577-108388749,L1M1,L1MA2,90.357,0.0,560,721,390,L1M1,394,346.0695,1156.0917,L1M1,8
L1M1_chr1:108670002-108674184,L1M1,L1MA2,81.681,0.0,1856,1456,788,L1M1,394,350.2389,1157.2058,L1M1,8
L1M1_chr1:108674498-108675045,L1M1,L1MA2,86.146,2.44e-169,563,586,317,L1M1,394,558.36237,1248.5385,L1M1,8
L1M1_chr1:110902716-110906134,L1M1,L1MA1,86.462,0.0,2999,3225,1746,L1M1,394,347.6054,1155.7684,L1M1,8
L1M1_chr1:111002313-111002926,L1M1,L1MA3,87.533,6.33e-121,377,425,230,L1M1,394,258.7547,1166.9438,L1M1,8
L1M1_chr1:111086989-111087968,L1M1,L1MA3,84.200,0.0,1000,939,508,L1M1,394,707.4513,1290.298,L1M1,8
L1M1_chr1:111087966-111089294,L1M1,L1MA2,82.983,0.0,1381,1190,644,L1M1,394,613.84204,1244.0386,L1M1,8
L1M1_chr1:113310215-113311582,L1M1,L1MA3,82.897,0.0,1374,1205,652,L1M1,394,251.95702,1250.667,L1M1,8
L1M1_chr1:113311874-113313666,L1M1,L1MA3,86.290,0.0,1663,1773,960,L1M1,394,347.28455,1162.017,L1M1,8
L1M1_chr1:113314355-113315340,L1M1,L1MA3,83.838,4.39e-179,693,619,335,L1M1,394,355.31558,1156.0701,L1M1,8
L1M1_chr1:113315337-113316387,L1M1,L1MA3,88.692,0.0,1070,1277,691,L1M1,394,681.18536,1272.6516,L1M1,8
L1M1_chr1:113326853-113329148,L1M1,L1MA3,83.610,0.0,2349,2137,1157,L1M1,394,353.5892,1160.0447,L1M1,8
L1M1_chr1:113713778-113715373,L1M1,L1MA3,85.017,0.0,1515,1506,815,L1M1,394,367.1065,1235.0189,L1M1,8
L1M1_chr1:113715678-113716335,L1M1,L1MA3,89.385,0.0,650,809,438,L1M1,394,355.52945,1158.0502,L1M1,8
L1M1_chr1:113716649-113717565,L1M1,L1MA3,87.050,3.61e-85,278,307,166,L1M1,394,385.52798,1074.1293,L1M1,8
L1M1_chr1:113721137-113721695,L1M1,L1MA3,89.305,0.0,561,697,377,L1M1,394,675.5081,1246.4767,L1M1,8
L1M1_chr1:113723477-113724293,L1M1,L1MA3,89.939,0.0,825,1055,571,L1M1,394,671.30347,1274.6069,L1M1,8
L1M1_chr1:114971528-114972950,L1M1,L1MA3,86.169,0.0,1475,1537,832,L1M1,394,681.22546,1264.7297,L1M1,8
L1M1_chr1:115997154-115999493,L1M1,L1MA3,86.871,0.0,2384,2586,1400,L1M1,394,683.66235,1281.3381,L1M1,8
L1M1_chr1:116000000-116000618,L1M1,L1MA2,92.188,1.14e-73,192,268,145,L1M1,394,247.27309,1123.5762,L1M1,8
L1M1_chr1:116000931-116003826,L1M1,L1MA3,81.216,0.0,2960,2292,1241,L1M1,394,349.24573,1161.6934,L1M1,8
L1M1_chr1:116280694-116281653,L1M1,L1MA5,85.193,0.0,905,913,494,L1M1,394,1705.8649,-918.009,L1M1,8
L1M1_chr1:116281793-116282565,L1M1,L1PB3,77.457,6.33e-107,692,379,205,L1M1,394,500.96573,1399.6754,L1M1,8
L1M1_chr1:116282769-116284552,L1M1,L1MA5,82.943,0.0,1835,1592,862,L1M1,394,506.571,1144.463,L1M1,8
L1M1_chr1:118517934-118519570,L1M1,L1MA5,85.246,3.02e-83,305,302,163,L1M1,394,601.3816,1359.2811,L1M1,8
L1M1_chr1:118522632-118525923,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,487.03192,1162.1299,L1M1,8
L1M1_chr1:120486864-120488283,L1M1,L1MA3,73.660,5.71e-75,877,274,148,L1M1,394,55.528416,1362.3047,L1M1,8
L1M1_chr1:121514183-121514988,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,468.35483,1108.674,L1M1,8
L1M1_chr1:143324952-143326241,L1M1,L1MA1,80.145,0.0,1380,929,503,L1M1,394,658.7116,1222.5923,L1M1,8
L1M1_chr1:143574407-143574913,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,-39.64588,1195.2567,L1M1,8
L1M1_chr1:143576335-143577265,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,94.246864,1268.0503,L1M1,8
L1M1_chr1:144150332-144151621,L1M1,L1MA1,80.217,0.0,1380,935,506,L1M1,394,662.9016,1220.0676,L1M1,8
L1M1_chr1:144814941-144816230,L1M1,L1MA1,80.217,0.0,1380,935,506,L1M1,394,660.90247,1221.1934,L1M1,8
L1M1_chr1:147016647-147018062,L1M1,L1MA3,75.085,4.28e-96,879,344,186,L1M1,394,31.131842,1235.0096,L1M1,8
L1M1_chr1:148095372-148096789,L1M1,L1MA3,74.972,5.54e-95,879,340,184,L1M1,394,-34.941055,1340.7172,L1M1,8
L1M1_chr1:149033575-149035001,L1M1,L1MA3,74.458,7.27e-89,877,320,173,L1M1,394,76.451675,1460.2147,L1M1,8
L1M1_chr1:151670636-151671228,L1M1,L1MA2,91.400,0.0,593,811,439,L1M1,394,685.13794,1274.1682,L1M1,8
L1M1_chr1:151671531-151674450,L1M1,L1MA2,89.288,0.0,1587,1940,1050,L1M1,394,679.81104,1280.8564,L1M1,8
L1M1_chr1:152133498-152136580,L1M1,L1MA5,75.947,0.0,2428,1090,590,L1M1,394,690.0953,1307.5508,L1M1,8
L1M1_chr1:152239945-152240580,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,315.3064,1108.1844,L1M1,8
L1M1_chr1:152299115-152299629,L1M1,L1MA3,83.023,6.83e-120,483,422,228,L1M1,394,755.4712,1298.0466,L1M1,8
L1M1_chr1:154104259-154105207,L1M1,L1MA3,81.877,9.54e-146,618,508,275,L1M1,394,251.54616,1031.5541,L1M1,8
L1M1_chr1:154106289-154107219,L1M1,L1MA3,83.021,0.0,960,839,454,L1M1,394,193.90556,1010.5526,L1M1,8
L1M1_chr1:154109123-154109951,L1M1,L1MA3,86.738,0.0,837,911,493,L1M1,394,338.4738,1144.3492,L1M1,8
L1M1_chr1:154111387-154111919,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,569.02734,1222.1251,L1M1,8
L1M1_chr1:155447529-155448322,L1M1,L1MA2,85.216,0.0,832,815,441,L1M1,394,674.2298,1288.3918,L1M1,8
L1M1_chr1:157393079-157393869,L1M1,L1MA2,86.134,6.86e-67,238,246,133,L1M1,394,274.76575,1132.5388,L1M1,8
L1M1_chr1:157393889-157394747,L1M1,L1MA3,86.458,0.0,864,922,499,L1M1,394,250.60593,1237.2316,L1M1,8
L1M1_chr1:157715130-157717380,L1M1,L1MA2,80.410,0.0,1807,1288,697,L1M1,394,288.39685,1228.947,L1M1,8
L1M1_chr1:158311216-158312136,L1M1,L1MA5,82.755,0.0,951,809,438,L1M1,394,672.5195,1264.0879,L1M1,8
L1M1_chr1:158312493-158313302,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,646.89954,1356.5598,L1M1,8
L1M1_chr1:158320686-158321758,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,382.48462,999.2317,L1M1,8
L1M1_chr1:158505036-158507710,L1M1,L1MA3,78.187,0.0,1710,1033,559,L1M1,394,180.6857,1077.886,L1M1,8
L1M1_chr1:158909604-158911084,L1M1,L1MA3,82.100,0.0,1486,1229,665,L1M1,394,290.0264,1074.7305,L1M1,8
L1M1_chr1:158911631-158913793,L1M1,L1MA3,84.492,0.0,1496,1419,768,L1M1,394,336.3614,1158.0303,L1M1,8
L1M1_chr1:159354808-159355421,L1M1,no match,no match,no match,no match,no match,no match,L1M1,15,423.00818,-969.1602,L1M1,8
L1M1_chr1:159355726-159356962,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,438.78015,976.8188,L1M1,8
L1M1_chr1:162438860-162440533,L1M1,L1MA3,79.617,7.90e-144,731,503,272,L1M1,394,259.1702,1043.9454,L1M1,8
L1M1_chr1:163954029-163956022,L1M1,L1MA3,77.464,0.0,1451,802,434,L1M1,394,432.5075,1083.764,L1M1,8
L1M1_chr1:164191409-164195296,L1M1,L1MA2,87.078,0.0,1509,1676,907,L1M1,394,677.22107,1279.6658,L1M1,8
L1M1_chr1:166713654-166714499,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,497.42404,993.7909,L1M1,8
L1M1_chr1:170267474-170268163,L1M1,L1MA3,82.190,1.86e-166,685,577,312,L1M1,394,155.62433,1097.3618,L1M1,8
L1M1_chr1:170920830-170922574,L1M1,L1MA3,80.632,1.46e-101,506,363,196,L1M1,394,449.19513,1108.961,L1M1,8
L1M1_chr1:170922903-170924175,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,505.44415,1232.8708,L1M1,8
L1M1_chr1:172421577-172423933,L1M1,L1MA3,83.921,0.0,2015,1875,1015,L1M1,394,350.88016,1167.7966,L1M1,8
L1M1_chr1:173000000-173001889,L1M1,L1MA2,87.205,0.0,1946,2158,1168,L1M1,394,671.50946,1272.8218,L1M1,8
L1M1_chr1:173001887-173002682,L1M1,L1MA2,85.191,2.75e-175,601,606,328,L1M1,394,566.3041,1186.4272,L1M1,8
L1M1_chr1:173003455-173004088,L1M1,L1MA3,84.251,2.18e-175,654,606,328,L1M1,394,314.45926,1318.6309,L1M1,8
L1M1_chr1:173004056-173005429,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,230.83434,977.2783,L1M1,8
L1M1_chr1:173005438-173008557,L1M1,L1MA5,77.792,0.0,2364,1356,734,L1M1,394,490.9666,1177.4255,L1M1,8
L1M1_chr1:173627203-173630567,L1M1,L1MA3,86.014,0.0,3046,3219,1743,L1M1,394,348.93805,1162.3683,L1M1,8
L1M1_chr1:173630845-173634291,L1M1,L1MA3,87.306,0.0,3482,3855,2087,L1M1,394,682.90344,1274.1163,L1M1,8
L1M1_chr1:173775852-173778065,L1M1,L1MA3,89.567,0.0,2262,2820,1527,L1M1,394,678.3643,1273.0511,L1M1,8
L1M1_chr1:173778638-173779213,L1M1,L1MA3,84.868,5.56e-166,608,575,311,L1M1,394,696.435,1281.7015,L1M1,8
L1M1_chr1:174344750-174347471,L1M1,L1MA3,85.181,0.0,1984,1971,1067,L1M1,394,680.7455,1282.3743,L1M1,8
L1M1_chr1:174351103-174351785,L1M1,L1MA3,86.301,9.27e-110,365,388,210,L1M1,394,273.35138,947.61163,L1M1,8
L1M1_chr1:174352107-174353861,L1M1,L1MA3,83.605,0.0,1043,959,519,L1M1,394,368.31738,1103.5134,L1M1,8
L1M1_chr1:174361124-174361779,L1M1,L1MA1,87.577,0.0,652,741,401,L1M1,394,680.41016,1271.5398,L1M1,8
L1M1_chr1:174363514-174364243,L1M1,L1MA2,85.734,0.0,736,761,412,L1M1,394,672.18756,1377.2998,L1M1,8
L1M1_chr1:174489857-174492165,L1M1,L1MA2,81.379,0.0,2320,1849,1001,L1M1,394,363.5837,1144.8463,L1M1,8
L1M1_chr1:174596377-174598048,L1M1,L1MA3,85.294,0.0,1292,1288,697,L1M1,394,677.4608,1290.3606,L1M1,8
L1M1_chr1:174598347-174599954,L1M1,L1MA3,85.761,0.0,618,628,340,L1M1,394,339.27124,1150.1927,L1M1,8
L1M1_chr1:174602561-174603483,L1M1,L1MA3,82.614,0.0,880,763,413,L1M1,394,194.45676,1104.2295,L1M1,8
L1M1_chr1:174603476-174604621,L1M1,L1MA3,81.058,0.0,1172,904,489,L1M1,394,234.3555,1090.2463,L1M1,8
L1M1_chr1:174695190-174696960,L1M1,L1MA3,81.447,0.0,857,660,357,L1M1,394,203.001,1024.7053,L1M1,8
L1M1_chr1:175045851-175046494,L1M1,L1MA2,89.831,0.0,649,819,443,L1M1,394,670.58655,1272.6355,L1M1,8
L1M1_chr1:175046788-175047335,L1M1,L1MA1,87.279,1.86e-180,566,623,337,L1M1,394,751.5934,1246.1006,L1M1,8
L1M1_chr1:175047660-175048474,L1M1,L1MA2,91.990,0.0,824,1144,619,L1M1,394,658.2187,1276.0533,L1M1,8
L1M1_chr1:175212783-175214364,L1M1,L1MA1,90.075,0.0,1592,2047,1108,L1M1,394,684.15466,1281.4789,L1M1,8
L1M1_chr1:177495950-177497157,L1M1,L1MA3,73.281,8.22e-63,771,233,126,L1M1,394,172.257,1000.74677,L1M1,8
L1M1_chr1:177497393-177500000,L1M1,L1MA5,80.037,0.0,2690,1851,1002,L1M1,15,441.96927,-995.61597,L1M1,8
L1M1_chr1:178304702-178305508,L1M1,L1MA2,88.739,0.0,817,987,534,L1M1,394,687.17377,1270.4788,L1M1,8
L1M1_chr1:178758817-178760163,L1M1,L1MA2,86.237,0.0,1366,1430,774,L1M1,394,663.05066,1274.2136,L1M1,8
L1M1_chr1:179936564-179937140,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,408.80164,1183.2092,L1M1,8
L1M1_chr1:182890853-182891555,L1M1,L1MA3,82.828,3.63e-69,297,254,137,L1M1,394,151.32364,1253.8114,L1M1,8
L1M1_chr1:183723232-183725259,L1M1,L1MA3,84.452,0.0,1743,1703,922,L1M1,394,243.91177,1103.4194,L1M1,8
L1M1_chr1:186603276-186606633,L1M1,L1MA5,82.667,9.73e-131,525,460,249,L1M1,394,468.38287,1431.9268,L1M1,8
L1M1_chr1:188292273-188294830,L1M1,L1MA2,84.105,0.0,1837,1738,941,L1M1,394,352.91376,1151.8407,L1M1,8
L1M1_chr1:188860992-188862427,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,559.4129,756.50146,L1M1,8
L1M1_chr1:188863546-188865325,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,471.98358,993.7844,L1M1,8
L1M1_chr1:190292685-190294239,L1M1,L1MA5,77.209,0.0,1426,778,421,L1M1,394,450.31308,1014.93036,L1M1,8
L1M1_chr1:190628905-190634384,L1M1,L1MA3,81.695,0.0,1852,1472,797,L1M1,394,1706.9728,-947.989,L1M1,8
L1M1_chr1:190634590-190635813,L1M1,L1MA2,78.613,3.37e-161,865,560,303,L1M1,394,235.89432,1159.1511,L1M1,8
L1M1_chr1:191156077-191158424,L1M1,L1MA3,75.505,0.0,1535,665,360,L1M1,394,462.67163,1225.7864,L1M1,8
L1M1_chr1:191158746-191159391,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,735.9794,1438.7953,L1M1,8
L1M1_chr1:191683403-191686112,L1M1,L1MA2,81.911,0.0,2543,2063,1117,L1M1,394,434.8967,1156.7341,L1M1,8
L1M1_chr1:191859897-191862711,L1M1,L1MA1,84.378,0.0,2490,2377,1287,L1M1,394,343.42075,1154.7354,L1M1,8
L1M1_chr1:191862738-191865070,L1M1,L1MA1,84.143,0.0,2346,2187,1184,L1M1,394,694.25525,1276.8645,L1M1,8
L1M1_chr1:191865304-191866109,L1M1,L1MA1,86.414,0.0,817,878,475,L1M1,394,669.5321,1285.9681,L1M1,8
L1M1_chr1:192713580-192716143,L1M1,L1MA2,81.986,0.0,2437,1975,1069,L1M1,394,339.90375,1159.7786,L1M1,8
L1M1_chr1:192716665-192719111,L1M1,L1MA2,86.220,0.0,1553,1633,884,L1M1,394,340.6247,1147.8877,L1M1,8
L1M1_chr1:193437685-193438262,L1M1,L1MA2,89.137,1.01e-108,313,385,208,L1M1,394,354.16135,1062.3641,L1M1,8
L1M1_chr1:194122065-194124072,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,580.4618,1036.3126,L1M1,8
L1M1_chr1:195065098-195066692,L1M1,L1MA2,81.841,0.0,1597,1323,716,L1M1,394,315.18735,1237.9882,L1M1,8
L1M1_chr1:195141777-195142324,L1M1,L1MA2,81.490,4.57e-87,416,313,169,L1M1,394,321.13007,1262.7313,L1M1,8
L1M1_chr1:195978921-195979513,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,185.29074,1435.2861,L1M1,8
L1M1_chr1:196098937-196101188,L1M1,L1MA1,83.443,0.0,2277,2041,1105,L1M1,394,399.3952,1164.1708,L1M1,8
L1M1_chr1:196178520-196179288,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,338.98895,874.183,L1M1,8
L1M1_chr1:196243279-196245208,L1M1,L1MA3,82.014,0.0,1946,1624,879,L1M1,394,381.56573,1274.4923,L1M1,8
L1M1_chr1:196245331-196247455,L1M1,L1MA3,82.249,0.0,907,743,402,L1M1,394,353.9953,1168.6398,L1M1,8
L1M1_chr1:196247819-196249490,L1M1,L1MA3,84.579,0.0,1699,1629,882,L1M1,394,696.42334,1284.8792,L1M1,8
L1M1_chr1:196249788-196251261,L1M1,L1MA3,85.135,0.0,1036,1022,553,L1M1,394,661.93616,1271.137,L1M1,8
L1M1_chr1:196642712-196643263,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,593.14154,1049.5784,L1M1,8
L1M1_chr1:196643756-196645269,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,462.677,1334.1107,L1M1,8
L1M1_chr1:196645256-196646048,L1M1,L1MA5,78.395,3.70e-144,810,503,272,L1M1,394,602.28186,1120.4974,L1M1,8
L1M1_chr1:196771411-196773394,L1M1,L1MA5,76.929,0.0,1270,676,366,L1M1,394,409.5797,1278.7501,L1M1,8
L1M1_chr1:197818002-197820578,L1M1,L1MA3,84.125,0.0,2633,2477,1341,L1M1,394,341.88464,1162.0051,L1M1,8
L1M1_chr1:198508795-198511990,L1M1,L1MA3,80.131,0.0,2290,1642,889,L1M1,394,339.4715,1168.291,L1M1,8
L1M1_chr1:198738852-198740295,L1M1,L1MA3,85.376,0.0,1183,1195,647,L1M1,394,402.4689,1243.5264,L1M1,8
L1M1_chr1:20014254-20016330,L1M1,L1MA3,79.346,2.22e-110,581,392,212,L1M1,394,696.662,1479.2177,L1M1,8
L1M1_chr1:202450606-202451136,L1M1,L1MA3,89.279,0.0,541,667,361,L1M1,394,676.80695,1265.4744,L1M1,8
L1M1_chr1:202452966-202453571,L1M1,L1MA3,92.908,1.24e-177,423,614,332,L1M1,394,695.4922,1282.8192,L1M1,8
L1M1_chr1:207147472-207148278,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,461.1124,1209.7073,L1M1,8
L1M1_chr1:207161375-207162866,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,498.32275,993.3533,L1M1,8
L1M1_chr1:207163162-207164035,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,493.29526,1377.8209,L1M1,8
L1M1_chr1:20834463-20835657,L1M1,L1MA5,77.370,0.0,1171,645,349,L1M1,394,542.3793,1137.6842,L1M1,8
L1M1_chr1:210323669-210324549,L1M1,L1MA2,89.109,4.35e-104,303,370,200,L1M1,394,337.21533,1170.2668,L1M1,8
L1M1_chr1:210324855-210325729,L1M1,L1MA3,87.916,0.0,902,1035,560,L1M1,394,342.3791,1155.4569,L1M1,8
L1M1_chr1:211150561-211151086,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,70.36662,1115.0597,L1M1,8
L1M1_chr1:211151883-211152390,L1M1,L1MA3,83.925,1.09e-137,535,481,260,L1M1,394,413.0915,1281.3805,L1M1,8
L1M1_chr1:211153380-211154619,L1M1,L1MA3,87.294,0.0,1031,1158,627,L1M1,394,690.0537,1289.3907,L1M1,8
L1M1_chr1:216129390-216130160,L1M1,L1MA3,85.256,0.0,780,791,428,L1M1,394,673.30743,1262.1825,L1M1,8
L1M1_chr1:219081395-219083072,L1M1,L1MA3,79.100,0.0,1689,1118,605,L1M1,394,221.78882,1163.5394,L1M1,8
L1M1_chr1:221944015-221944602,L1M1,L1MA1,92.063,7.78e-125,315,438,237,L1M1,394,331.83078,1148.7118,L1M1,8
L1M1_chr1:221944865-221947144,L1M1,L1MA1,84.762,0.0,2205,2165,1172,L1M1,394,348.95877,1148.9749,L1M1,8
L1M1_chr1:222781804-222782581,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,554.88696,958.6393,L1M1,8
L1M1_chr1:224473110-224474082,L1M1,L1MA3,90.000,0.0,610,780,422,L1M1,394,349.19202,1149.8265,L1M1,8
L1M1_chr1:224475385-224476497,L1M1,L1MA3,87.026,0.0,1133,1243,673,L1M1,394,676.57874,1269.4264,L1M1,8
L1M1_chr1:224477460-224478710,L1M1,L1MA3,87.867,0.0,989,1123,608,L1M1,394,346.20255,1167.5143,L1M1,8
L1M1_chr1:224481310-224483196,L1M1,L1MA3,83.273,0.0,1931,1725,934,L1M1,394,377.14536,1101.6826,L1M1,8
L1M1_chr1:224794936-224796754,L1M1,L1MA3,83.204,0.0,1804,1604,868,L1M1,394,406.82825,1068.1494,L1M1,8
L1M1_chr1:224979071-224980842,L1M1,L1MA2,82.173,0.0,1666,1387,751,L1M1,394,337.9071,1185.078,L1M1,8
L1M1_chr1:224985611-224987088,L1M1,L1MA3,88.928,0.0,569,695,376,L1M1,394,339.8051,1165.6328,L1M1,8
L1M1_chr1:225108472-225115060,L1M1,L1MA3,85.108,0.0,3391,3301,1787,L1M1,394,677.15344,1273.7974,L1M1,8
L1M1_chr1:225179158-225180330,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,281.24933,1258.1523,L1M1,8
L1M1_chr1:227633561-227635084,L1M1,L1MA1,81.364,0.0,1540,1227,664,L1M1,394,221.00754,1107.6954,L1M1,8
L1M1_chr1:227808930-227810053,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,388.7884,928.7847,L1M1,8
L1M1_chr1:227810469-227811348,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,627.2671,1315.6711,L1M1,8
L1M1_chr1:227811642-227812902,L1M1,L1PB3,78.966,1.46e-50,290,193,104,L1M1,394,509.33716,1405.9309,L1M1,8
L1M1_chr1:229681004-229681988,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,-269.2492,-101.382645,L1M1,8
L1M1_chr1:229682986-229683888,L1M1,no match,no match,no match,no match,no match,no match,L1M1,394,794.60516,769.98285,L1M1,8
L1M1_chr1:230964737-230965699,L1M1,L1MA1,90.760,0.0,974,1290,698,L1M1,394,681.7384,1272.1492,L1M1,8
L1M1_chr1:241570011-241571864,L1M1,L1MA3,87.278,0.0,1580,1773,960,L1M1,394,678.3915,1276.8175,L1M1,8
L1M1_chr1:241580364-241583601,L1M1,L1MA3,79.674,0.0,1717,1179,638,L1M1,394,350.97318,1151.9924,L1M1,8
L1M1_chr1:242042021-242042611,L1M1,L1MA1,80.984,7.76e-130,610,455,246,L1M1,394,612.8761,1181.2556,L1M1,8
